FIELDNAME,LANGUAGE,TEXT
DPREIS,D,Durchschn.Pr.
DPREIS,E,Average price
DPREIS,S,Precio promedio
ELEMT,D,Element
ELEMT,E,Component
ELEMT,S,Elemento
ELEMTNS,D,Element
ELEMTNS,E,Component
ELEMTNS,S,Elemento
FEHLKZ,D,FehlKZ
FEHLKZ,E,ErrInd
FEHLKZ,S,In.err
FPREIS,D,Preis fix/KW
FPREIS,E,Fxd Price/CAC
FPREIS,S,Pr.fijo/MSocCO
FRLNR,D,Formelnummer
FRLNR,E,Formula Number
FRLNR,S,Número fórmula
FWEHT,D,Waehrungseinheit
FWEHT,E,Currency unit
FWEHT,S,Unidad de moneda
GENTYP,D,Generierungstyp
GENTYP,E,Generation Type
GENTYP,S,Tipo generación
GPREIS,D,Preis/KWähr
GPREIS,E,Price/CAC
GPREIS,S,Precio/MSocCO
KKZMM,D,Additive Kosten
KKZMM,E,Additive Costs
KKZMM,S,Costes adicion.
KOKRS_HRK,D,KostenrKreis
KOKRS_HRK,E,CO Area
KOKRS_HRK,S,Sociedad CO
KSTAR_MANUAL,D,Kostenart manuell
KSTAR_MANUAL,E,CElem Manual Chg
KSTAR_MANUAL,S,Cls.coste manual
KZANW,D,Gemeinkosten
KZANW,E,Overhead Costs
KZANW,S,Gastos grales.
KZLB,D,aus Lohnb.
KZLB,E,Subcontracted
KZLB,S,de sucont.
MKURS,D,Mittelkurs
MKURS,E,Average rate
MKURS,S,CotizaciónMedia
NLAG,D,NLAG
NLAG,E,NSM
NLAG,S,NALM
NO_CCSPLIT,D,Keine Schicht.
NO_CCSPLIT,E,No CostCompSplt
NO_CCSPLIT,S,Sin estratific.
OPCOD,D,Operation
OPCOD,E,Operation
OPCOD,S,Operación
OPREIFX,D,Preis fix/OW
OPREIFX,E,Fxd Price/OC
OPREIFX,S,Prec.fjo./MObj.
OPREIS,D,Preis/OWähr
OPREIS,E,Price/Obj. Cur.
OPREIS,S,Precio/MObj.
PEINH_2,D,Preiseinheit
PEINH_2,E,Price Unit
PEINH_2,S,Cantidad base
PEINH_3,D,Preiseinheit
PEINH_3,E,Price Unit
PEINH_3,S,Cantidad base
PFKT1,D,Faktor
PFKT1,E,Factor
PFKT1,S,Factor
PFKT2,D,Faktor
PFKT2,E,Factor
PFKT2,S,Factor
PFKT3,D,Faktor
PFKT3,E,Factor
PFKT3,S,Factor
PFKT4,D,Faktor
PFKT4,E,Factor
PFKT4,S,Factor
PFKT5,D,Faktor
PFKT5,E,Factor
PFKT5,S,Factor
PMEHT,D,Preis-ME
PMEHT,E,Price Qty Unit
PMEHT,S,UM precio
POINTER1,D,Pointer 1
POINTER1,E,Pointer 1
POINTER1,S,Puntero 1
POINTER2,D,Pointer 1
POINTER2,E,Pointer 1
POINTER2,S,Puntero 1
POINTER3,D,Pointer 1
POINTER3,E,Pointer 1
POINTER3,S,Puntero 1
POSNR_EXT,D,PositionsNr
POSNR_EXT,E,Item Number
POSNR_EXT,S,Nº posición
PREIS1,D,Gew. Legal
PREIS1,E,DeltaProf Legal
PREIS1,S,Beneficio legal
PREIS2,D,Gew. Legal
PREIS2,E,DeltaProf Legal
PREIS2,S,Beneficio legal
PREIS3,D,Gew. PRCTR
PREIS3,E,Delta Prof PCtr
PREIS3,S,Beneficio CeBe
PREIS4,D,Gew. PRCTR
PREIS4,E,Delta Prof PCtr
PREIS4,S,Beneficio CeBe
PREIS5,D,Preiskomp.5
PREIS5,E,Price Comp. 5
PREIS5,S,Compon. precio5
PRICE_MANUAL,D,Preis manuell
PRICE_MANUAL,E,Manual Price
PRICE_MANUAL,S,Precio manual
PRSKZ,D,Preis
PRSKZ,E,Price
PRSKZ,S,Precio
PSCHL,D,Preisschlüssel
PSCHL,E,Pricing Key
PSCHL,S,Clave precios
PSKNZ,D,FixKennzeichen
PSKNZ,E,LotSzIndep.Ind.
PSKNZ,S,Ind.indep.lote
SCHKZNS,D,Nebenschichtung
SCHKZNS,E,Aux. Cost Split
SCHKZNS,S,Estratific.sec.
STEAS,D,TermStVor
STEAS,E,TgtStDate of Op
STEAS,S,Fe.inicio OP
STRGP,D,Steuerung
STRGP,E,Control
STRGP,S,Control
SUBKEY,D,CO-Subkey
SUBKEY,E,CO subkey
SUBKEY,S,Subnº clave CO
SUMM1,D,MengensummeTypS
SUMM1_DISP,D,MengensummeTypS
SUMM1,E,QtyTotalItmCatS
SUMM1_DISP,E,QtyTotalItmCatS
SUMM1,S,Suma ctds. tp.S
SUMM1_DISP,S,Suma ctds. tp.S
SUMM2,D,InvestSum.TypS
SUMM2,E,CapSpendTotCatS
SUMM2,S,Suma inver.tp.S
SUMM3,D,Summe d.Posit.
SUMM3,E,Items total
SUMM3,S,Suma posiciones
TPREIFX,D,Preis fix/TW
TPREIFX,E,Fxd Price/TC
TPREIFX,S,Prec.fijo/MT
TPREIS,D,Preis/TWähr
TPREIS,E,Price/TCurrency
TPREIS,S,Precio/MTrans.
TYPPS,D,Positionstyp
TYPPS,E,Item Category
TYPPS,S,Tipo posición
UBWVAR,D,BewertVariante
UBWVAR,E,Val. Variant
UBWVAR,S,Variante val.
UFIELD_MODE,D,Vorg. Übernahme
UFIELD_MODE,E,Specified Trans
UFIELD_MODE,S,Dat.pref.trasp.
UKADKY,D,KalkDatum
UKADKY,E,Costing Date
UKADKY,S,Fecha CC
UKALKA,D,Kalkulationsart
UKALKA,E,Costing Type
UKALKA,S,Clase CC
UKALN,D,KalkulationsNr
UKALN,E,Cost Est Number
UKALN,S,Número CC
USTRAT,D,Strategie 1
USTRAT,E,Strategy 1
USTRAT,S,Estrateg.1
UTVERS,D,KalkVersion
UTVERS,E,Costing Version
UTVERS,S,Versión del CC
UVORN,D,Untervorgang
UVORN,E,Suboperation
UVORN,S,Suboperación
VERWS,D,Verweis von KALKTAB-Positionen auf einen Zusammenhang
VERWS,E,Reference of KALKTAB Items to a Context
VERWS,S,Referenciar posiciones KALKTAB a un contenido
VRGGRP,D,Vorgangsgruppe
VRGGRP,E,Transac. group
VRGGRP,S,Grupo operac.
VTKNZ,D,Vertlgskennz
VTKNZ,E,Distrib. Ind.
VTKNZ,S,In.distribución
WERTB,D,Wert/KWähr
WERTB,E,Value COCurr
WERTB,S,Val/MSocCO
WERTN,D,Wert/KWähr
WERTN,E,Value COCurr
WERTN,S,Val/MSocCO
WRTFW_KFX,D,Wert fix/OW
WRTFW_KFX,E,Fixed Value/OC
WRTFW_KFX,S,Valor fijo/MO
WRTFW_KPF,D,Wert/OWähr
WRTFW_KPF,E,Value ObjCurr
WRTFW_KPF,S,Valor/MonObj
WRTFW_PFX,D,Wert fix/TW
WRTFW_PFX,E,Fixed Value/TC
WRTFW_PFX,S,Valor fijo/MT
WRTFW_POS,D,Wert/TWähr
WRTFW_POS,E,Value TranCurr
WRTFW_POS,S,Valor/MTrans
WRTFX,D,Wert fix/KW
WRTFX,E,FixValue COCurr
WRTFX,S,Val.fj./MScCO
ZUABS,D,Absol.Zuschlag
ZUABS,E,Abs. overhead
ZUABS,S,Recargos absol.
ZUFKT,D,ZuschlFaktor
ZUFKT,E,Overhead factor
ZUFKT,S,Factor recargos
ALEBZ,D,BuZei fremd
ALEBZ,E,Post rows ext.
ALEBZ,S,AC externos
BELNR_1,D,Belegnummer
BELNR_1,E,Document Number
BELNR_1,S,Nº documento
BLTXT,D,Belegkopftext
BLTXT,E,Doc.Header Text
BLTXT,S,Txt.cab.doc.
CTYP1,D,Währungstyp 1
CTYP1,E,Currency Type 1
CTYP1,S,Tipo moneda 1
CTYP2,D,Währungstyp 2
CTYP2,E,Currency Type 2
CTYP2,S,Tipo moneda 2
CTYP3,D,Währungstyp 3
CTYP3,E,Currency Type 3
CTYP3,S,Tipo moneda 3
CTYP4,D,Währungstyp 4
CTYP4,E,Currency Type 4
CTYP4,S,Tipo moneda 4
DELBZ,D,LösBuzeilen
DELBZ,E,Del.line items
DELBZ,S,Aptes.ctbl.bor.
GJAHR_1,D,Geschäftsjahr
GJAHR_1,E,Fiscal Year
GJAHR_1,S,Ejercicio
KWAER,D,K.Währung
KWAER,E,COarea currency
KWAER,S,Moneda soc.CO
LOGSYSTEM,D,LogSystem
LOGSYSTEM_1,D,LogSystem
LOGSYSTEM,E,Logical System
LOGSYSTEM_1,E,Logical System
LOGSYSTEM,S,Sist.lógico
LOGSYSTEM_1,S,Sist.lógico
ORGVG,D,OrgVorgang
ORGVG,E,Original BTran.
ORGVG,S,Operación orig.
PERAB,D,Periode von
PERAB,E,From Period
PERAB,S,De período
PERBI,D,bis
PERBI,E,to
PERBI,S,A
REFBK,D,RefBuchungsKrs
REFBK,E,RefCompanyCode
REFBK,S,So.referencia
REFBN,D,RefBelegnr
REFBN,E,Ref Document No
REFBN,S,Nº docum.ref.
REFBT,D,RefBelegtyp
REFBT,E,RefDocType
REFBT,S,Tp.doc.ref.
REFGJ,D,RefGesftsjahr
REFGJ,E,RefFiscalYear
REFGJ,S,Ejercicio ref.
SUMBZ,D,SumBuzeilen
SUMBZ,E,Line item total
SUMBZ,S,Tot.aptes.cont.
TIMESTMP_1,D,Hinzufügezeit
TIMESTMP_1,E,Time created
TIMESTMP_1,S,Hora creación
USNAM_1,D,Benutzername
USNAM_1,E,User Name
USNAM_1,S,Usuario
VALDT,D,Bewertungsdatum
VALDT,E,Valuation Date
VALDT,S,Fe.valoración
VARNR,D,ErfassVariante
VARNR,E,Screen variant
VARNR,S,Var.entrada
VERSN_1,D,Version
VERSN_1,E,Version
VERSN_1,S,Versión
VRGNG_1,D,Vorgang
VRGNG_1,E,Bus.Transaction
VRGNG_1,S,Operación
APROF,D,AbrechProfil
APROF,E,Settlmt Profile
APROF,S,Perfil liquid.
ERSAV,D,Fehlerhaft
ERSAV,E,Error
ERSAV,S,Incorrecto
HIENR,D,Hierarchienr
HIENR,E,Hierarchy no.
HIENR,S,Nº de jerarquía
LYOPR,D,Letztes Jahr
LYOPR,E,Final year
LYOPR,S,Último año
SORT,D,Sortfeld
SORT,E,Sort field
SORT,S,CpoClasif
SRSLIST,D,Strategiefolge
SRSLIST,E,Strategy Seq.
SRSLIST,S,Sec.estrategias
AQZIF,D,ÄquivalZiffer
AQZIF,E,Equivalence no.
AQZIF,S,Cifra equival.
AVORG,D,AbrechVorgang
AVORG,E,Sttlmt Trans.
AVORG,S,Operación liq.
BEINH,D,Mengeneinheit
BEINH,E,Unit of measure
BEINH,S,Unidad medida
BETRR,D,Betrag
BETRR,E,Amount
BETRR,S,Importe
BMENG,D,Menge
BMENG_DISP,D,Menge
BMENG,E,Quantity
BMENG_DISP,E,Quantity
BMENG,S,Cantidad
BMENG_DISP,S,Cantidad
BREST,D,Restbetrag
BREST,E,Remaining amnt
BREST,S,Impte.restante
BRTYP,D,BetrRegeltyp
BRTYP,E,Amt rule type
BRTYP,S,Tp.norma impte.
BUREG,D,ATGruppe
BUREG,E,Distr.rule grp
BUREG,S,GrupoND
BWAER,D,Währung
BWAER,E,Currency
BWAER,S,Moneda
DFREG,D,Defaultregel
DFREG,E,Default Rule
DFREG,S,Nor.por defecto
ERSJA,D,Erste Benutz
ERSJA,E,First use
ERSJA,S,1. utilización
ERSPE,D,Erste Benutz
ERSPE,E,First use
ERSPE,S,1. utilización
EXTNR,D,NrAuftReg.
EXTNR,E,Dist. rule no.
EXTNR,S,Nº norma rep.
GABJA,D,Gültig ab
GABJA,E,Valid from
GABJA,S,Válido de
GABPE,D,Gültig ab
GABPE,E,Valid from
GABPE,S,Válido de
GBISJ,D,Gültig bis
GBISJ,E,Valid to
GBISJ,S,Validez a
GBISP,D,Gültig bis
GBISP,E,Valid to
GBISP,S,Validez a
KONTY,D,KontierTyp
KONTY,E,Acct asgn cat.
KONTY,S,Tipo imputación
LETJA,D,Letzte Benutz
LETJA,E,Last used
LETJA,S,Última utiliz.
LETPE,D,Letzte Benutz
LETPE,E,Last used
LETPE,S,Última utiliz.
LFDNR,D,Laufende Nr.
LFDNR,E,Sequence no.
LFDNR,S,Nº actual
MRULE,D,Manipulation Rule
MRULE,E,Manipulation Rule
MRULE,S,Norma manipul.
NPLNR,D,Netzplan
NPLNR,E,Network
NPLNR,S,Grafo
PROZS,D,Prozent
PROZS,E,Percent
PROZS,S,Porcentaje
PRZNR,D,Geschäftsprozeß
PRZNR,E,Business Proc.
PRZNR,S,Proceso empres.
REC_OBJNR1,D,AbrEmpfObjnr
REC_OBJNR1,E,Set.Rec.Obj.No.
REC_OBJNR1,S,Nº obj.rec.liq.
REC_OBJNR2,D,AbrEmpfObjnr
REC_OBJNR2,E,Set.Rec.Obj.No.
REC_OBJNR2,S,Nº obj.rec.liq.
RIFIND,D,Abl. Kostentyp
RIFIND,E,Der. Rec. Ind
RIFIND,S,Deriv. Tp.coste
SRSTRAT,D,Strategie
SRSTRAT,E,Strategy
SRSTRAT,S,Estrategia
STRAT,D,Verfahren
STRAT,E,Methods
STRAT,S,Procedim.
URZUO,D,UrsprungsZuO
URZUO,E,Source assgnmnt
URZUO,S,Asig. de origen
ZINCL,D,Inkl. Zuschl
ZINCL,E,Incl.overheads
ZINCL,S,Incl. recargos
BEKNZ,D,B/EntlKennz.
BEKNZ,E,Dr/Cr indicator
BEKNZ,S,Indicador C/A
BELNR,D,Belegnummer
BELNR,E,Document Number
BELNR,S,Nº documento
BELTP,D,Belastungstyp
BELTP,E,Debit type
BELTP,S,Tipo de cargo
BTRKL,D,Betragsklasse
BTRKL,E,Amount Class
BTRKL,S,Clase importe
BUZEI,D,Buchungszeile
BUZEI,E,Posting row
BUZEI,S,Apunte contable
BW_REFBZ,D,Zeile oper Vers
BW_REFBZ,E,Row in op. ver.
BW_REFBZ,S,Apunte vrs.opr.
BWSTRAT,D,BewStrategie
BWSTRAT,E,Val.strategy
BWSTRAT,S,Estr.valor.
ERLKZ,D,Pos. erledigt
ERLKZ,E,Completion ind.
ERLKZ,S,Pos.concluída
GJAHR,D,Geschäftsjahr
GJAHR,E,Fiscal Year
GJAHR,S,Ejercicio
GKOAR,D,Gegenkontoart
GKOAR,E,Offst.acct type
GKOAR,S,Cls. cta.CP
GKONT,D,Gegenkonto
GKONT,E,Offsetting acct
GKONT,S,Cta.contrapart.
KSTAR,D,Kostenart
KSTAR,E,Cost Element
KSTAR,S,Clase de coste
LEDNR,D,Ledger
LEDNR,E,Ledger
LEDNR,S,Ledger
LOGSYSO,D,Log.Sys. Objekt
LOGSYSO,E,Logical system
LOGSYSO,S,Sist.lóg.objeto
LOGSYSP,D,Log.Sys. PObj.
LOGSYSP,E,Logical system
LOGSYSP,S,SistLóg-ObjInt
MBFBTR,D,Menge erf. fix
MBFBTR_DISP,D,Menge erf. fix
MBFBTR,E,Fix qty entered
MBFBTR_DISP,E,Fix qty entered
MBFBTR,S,Ctd.fija reg.
MBFBTR_DISP,S,Ctd.fija reg.
MBGBTR,D,Menge erf. ges.
MBGBTR_DISP,D,Menge erf. ges.
MBGBTR,E,Total quantity
MBGBTR_DISP,E,Total quantity
MBGBTR,S,Ctd.total reg.
MBGBTR_DISP,S,Ctd.total reg.
MEFBTR,D,Menge fix
MEFBTR_DISP,D,Menge fix
MEFBTR,E,Fixed Quantity
MEFBTR_DISP,E,Fixed Quantity
MEFBTR,S,Cantidad fija
MEFBTR_DISP,S,Cantidad fija
MEGBTR,D,Menge gesamt
MEGBTR_DISP,D,Menge gesamt
MEGBTR,E,Total Quantity
MEGBTR_DISP,E,Total Quantity
MEGBTR,S,Cantidad total
MEGBTR_DISP,S,Cantidad total
MEINB,D,GebuchteMengenE
MEINB,E,Posted UofMeas.
MEINB,S,UC contab.
MEINH,D,Mengeneinh.
MEINH,E,Unit of Measure
MEINH,S,Unidad medida
MVFLG,D,Mng. vst./uvst.
MVFLG,E,Qty Compl/Incom
MVFLG,S,Ctd.comp/incom.
OBJNR_2,D,Objektnummer
OBJNR_2,E,Object number
OBJNR_2,S,Nº objeto
OBJNR_HK,D,Herkunftsobj.
OBJNR_HK,E,Origin object
OBJNR_HK,S,Objeto origen
OBJNR_N1,D,NebenKont_1
OBJNR_N1,E,AuxAcctAsmnt_1
OBJNR_N1,S,Imput. aux._1
OBJNR_N2,D,NebenKont_2
OBJNR_N2,E,AuxAcctAssmt_2
OBJNR_N2,S,Imput. aux._2
OBJNR_N3,D,NebenKont_3
OBJNR_N3,E,AuxAcctAsmnt_3
OBJNR_N3,S,Imput. aux._3
OWAER,D,O.Währung
OWAER,E,Object Currency
OWAER,S,Moneda objeto
PAFBTR,D,Preisabw. fix
PAFBTR,E,Price Var. Fxd
PAFBTR,S,Desv.prec.fija
PAGBTR,D,Preisabweichg
PAGBTR,E,Price Variance
PAGBTR,S,Desv.precio
PARGB,D,PartGsber
PARGB,E,Trdg part.BA
PARGB,S,DivInterloc
PAROB,D,Partnerobjekt
PAROB,E,Partner Object
PAROB,S,Objeto interl.
PAROB1,D,Partnerobjekt
PAROB1,E,Partner object
PAROB1,S,Objeto interl.
PBUDGET_PD,D,Part. Bdgperiod
PBUDGET_PD,E,Par. BudPer
PBUDGET_PD,S,Int.per.presup.
PBUKRS,D,PartBuchKr.
PBUKRS,E,Partner CoCode
PBUKRS,S,Soc.interloc.
PERIO,D,Periode
PERIO,E,Period
PERIO,S,Período
PERNR,D,Personalnr
PERNR,E,Personnel No.
PERNR,S,Nº personal
PFKBER,D,PartnerFkBer
PFKBER,E,Partner FArea
PFKBER,S,Ár.func.interl.
PGEBER,D,Partnerfonds
PGEBER,E,Partner Fund
PGEBER,S,Fond.interl.
PGRANT_NBR,D,Partnerförd.
PGRANT_NBR,E,Partner Grant
PGRANT_NBR,S,Subvenc.interl.
PKSTAR,D,PartKostenart
PKSTAR,E,Partner Cost El
PKSTAR,S,Cl.cst.interl.
PRODPER,D,Produktionsmonat
PRODPER,E,Production Month
PRODPER,S,Mes de producción
PSCOPE,D,PartObjKlasse
PSCOPE,E,PartnerObjClass
PSCOPE,S,Cl.obj.interl.
PSEGMENT,D,Partnersegment
PSEGMENT,E,Partner Segment
PSEGMENT,S,Segm.interloc.
QMNUM,D,Meldung
QMNUM,E,Notification
QMNUM,S,Aviso
RBEST,D,Bestelltyp
RBEST,E,PO Category
RBEST,S,Tipo de pedido
REFBZ,D,Buchungszeile
REFBZ,E,Posting row
REFBZ,S,Apunte contable
REFBZ_FI,D,FI-Buchungsz.
REFBZ_FI,E,FI Posting Item
REFBZ_FI,S,Apunte cont.FI
SCOPE,D,Objektklasse
SCOPE_1,D,Objektklasse
SCOPE,E,Object Class
SCOPE_1,E,Object Class
SCOPE,S,Clase de objeto
SCOPE_1,S,Clase de objeto
SEGMENT,D,Segment
SEGMENT,E,Segment
SEGMENT,S,Segmento
TIMESTMP,D,Hinzufügezeit
TIMESTMP,E,Time created
TIMESTMP,S,Hora creación
TWAER,D,T.Währung
TWAER,E,Trans. Currency
TWAER,S,Moneda trans.
USPOB,D,UrsprObjekt
USPOB,E,Source Object
USPOB,S,Objeto origen
VERSN,D,Version
VERSN,E,Version
VERSN,S,Versión
VRGNG_2,D,Vorgang
VRGNG_2,E,Bus.Transaction
VRGNG_2,S,Operación
WERKS_2,D,Werk
WERKS_2,E,Plant
WERKS_2,S,Centro
WKFBTR,D,Wert fix/KW
WKFBTR,E,FixValue COCurr
WKFBTR,S,Val.f/mon.so.CO
WKGBTR,D,Wert/KWähr
WKGBTR,E,Val/COArea Crcy
WKGBTR,S,Val/Mon.so.CO
WOGBTR,D,Wert/OWähr
WOGBTR,E,Value/Obj. Crcy
WOGBTR,S,Valor/Mon.obj.
WTGBTR,D,Wert/TWähr
WTGBTR,E,Value TranCurr
WTGBTR,S,Valor/MTrans
ZEKKN,D,Lfd.Kontierung
ZEKKN,E,Seq.No.Acc.Ass.
ZEKKN,S,Imputación act.
ZLENR,D,Position
ZLENR,E,Item
ZLENR,S,Posición
AEQBTR,D,Äquivalenz.Z.
AEQBTR,E,Equivalence no.
AEQBTR,S,Cifra equival.
AUBBTR,D,Geb.Ausbring
AUBBTR_DISP,D,Geb.Ausbring
AUBBTR,E,Post.output qty
AUBBTR_DISP,E,Post.output qty
AUBBTR,S,Prod.contab.
AUBBTR_DISP,S,Prod.contab.
AUBEH,D,Geb.AusbrgEht
AUBEH,E,Pos.output unit
AUBEH,S,Ud.prod.contab.
AUSBTR,D,Ausbringung
AUSBTR_DISP,D,Ausbringung
AUSBTR,E,Output
AUSBTR_DISP,E,Output
AUSBTR,S,Producción
AUSBTR_DISP,S,Producción
BELNR_2,D,Belegnummer
BELNR_2,E,Document Number
BELNR_2,S,Nº documento
BUZEI_1,D,Buchungszeile
BUZEI_1,E,Posting row
BUZEI_1,S,Apunte contable
BVALTNR,D,Alt./Prozeß
BVALTNR,E,PrcrmntAlt/proc
BVALTNR,S,Alternat./proc.
DISBTR,D,DisponLeistng
DISBTR_DISP,D,DisponLeistng
DISBTR,E,Actvty scheduld
DISBTR_DISP,E,Actvty scheduld
DISBTR,S,Activ.planif.
DISBTR_DISP,S,Activ.planif.
GJAHR_2,D,Geschäftsjahr
GJAHR_2,E,Fiscal Year
GJAHR_2,S,Ejercicio
KAPBTR,D,Kapazität
KAPBTR_DISP,D,Kapazität
KAPBTR,E,Capacity
KAPBTR_DISP,E,Capacity
KAPBTR,S,Capacidad
KAPBTR_DISP,S,Capacidad
LEDNR_1,D,Ledger
LEDNR_1,E,Ledger
LEDNR_1,S,Ledger
LOGSYSO_1,D,Log.Sys. Objekt
LOGSYSO_1,E,Logical system
LOGSYSO_1,S,Sist.lóg.objeto
LSBBTR,D,Gebuchte Lstg
LSBBTR_DISP,D,Gebuchte Lstg
LSBBTR,E,Posted activity
LSBBTR_DISP,E,Posted activity
LSBBTR,S,Actividad cont.
LSBBTR_DISP,S,Actividad cont.
LSTBTR,D,LeistngsMenge
LSTBTR_DISP,D,LeistngsMenge
LSTBTR,E,Activity Qty
LSTBTR_DISP,E,Activity Qty
LSTBTR,S,Vol. actividad
LSTBTR_DISP,S,Vol. actividad
MEINB_1,D,Geb.Einheit
MEINB_1,E,Posted Unit
MEINB_1,S,Unidad contab.
MEINH_1,D,LeistgEinheit
MEINH_1,E,Activity unit
MEINH_1,S,Udad.actividad
PERIO_1,D,Periode
PERIO_1,E,Period
PERIO_1,S,Período
PERNR_1,D,Personalnr
PERNR_1,E,Personnel No.
PERNR_1,S,Nº personal
REFBZ_1,D,Buchungszeile
REFBZ_1,E,Posting row
REFBZ_1,S,Apunte contable
SGTXT_1,D,Bezeichnung
SGTXT_1,E,Name
SGTXT_1,S,Denominación
VERSN_2,D,Version
VERSN_2,E,Version
VERSN_2,S,Versión
WRTTP_1,D,Werttyp
WRTTP_1,E,Value Type
WRTTP_1,S,Tipo de valor
ZLENR_1,D,Position
ZLENR_1,E,Item
ZLENR_1,S,Posición
COBJNR,D,Objekt-Nr.
COBJNR,E,Object number
COBJNR,S,Nº objeto
RBUSA,D,GeschBereich
RBUSA,E,Business Area
RBUSA,S,División
RFUND,D,Fonds
RFUND,E,Fund
RFUND,S,Fondo
RGRANT_NBR,D,Förderung
RGRANT_NBR,E,Grant
RGRANT_NBR,S,Subvención
RHRKFT,D,Herkunftsgruppe
RHRKFT,E,Origin group
RHRKFT,S,Grupo orígenes
RLOGSYS,D,Log.Sys. Objekt
RLOGSYS,E,Logical system
RLOGSYS,S,Sist.lóg.objeto
ROBART,D,Objektart
ROBART,E,Object Type
ROBART,S,Clase de objeto
ROBJNR,D,Objekt-Nr.
ROBJNR,E,Object number
ROBJNR,S,Nº objeto
RPMAX,D,Periode
RPMAX,E,Period
RPMAX,S,Período
SACCT,D,PartKostenart
SACCT,E,Partner Cost El
SACCT,S,Cl.cst.interl.
SBUSA,D,PartGsber
SBUSA,E,Trdg part.BA
SBUSA,S,DivInterloc
SFUND,D,Partner Fonds
SFUND,E,Partner Fund
SFUND,S,Fondos interl.
SGRANT_NBR,D,Partnerförd.
SGRANT_NBR,E,Partner Grant
SGRANT_NBR,S,Subvenc.interl.
SHRKFT,D,Pa. Herkunft
SHRKFT,E,Partner origin
SHRKFT,S,Origen interl.
SLOGSYS,D,Log.Sys. PObj.
SLOGSYS,E,Logical system
SLOGSYS,S,SistLóg-ObjInt
SOBART,D,PartObjektart
SOBART,E,PartnerObj.Type
SOBART,S,Cl.obj.interl.
SOBJNR,D,Objekt-Nr.
SOBJNR,E,Object number
SOBJNR,S,Nº objeto
SSCOPE,D,PartObjKlasse
SSCOPE,E,PartnerObjClass
SSCOPE,S,Cl.obj.interl.
WRTTP,D,Werttyp
WRTTP,E,Value Type
WRTTP,S,Tipo de valor
FCSMA,D,VS_Maxi_Wert
FCSMA,E,DK_MaxValue
FCSMA,S,CD_valor_máximo
FCSME,D,VS_lfdr_Wert
FCSME,E,DK_curr_val.
FCSME,S,CD_valor_correl
FMSMA,D,FM_Maxi_Wert
FMSMA,E,FN_MaxValue
FMSMA,S,FM_valor_máximo
FMSME,D,FM_lfdr_Wert
FMSME,E,FN_cur_value
FMSME,S,FM_valor_estad.
KKART,D,KalkulatVar
KKART,E,Costing variant
KKART,S,Var. cálc.csts.
KSTAGR,D,RezStatKennz
KSTAGR,E,Depend.SKFs
KSTAGR,S,ValEstRec
TXFLG,D,Langtext vorh.
TXFLG,E,Text exists
TXFLG,S,Exist.txt.expl.
VARIANTE,D,Variante
VARIANTE,E,Variant
VARIANTE,S,Variante
WSSMA,D,WE_Maxi_Wert
WSSMA,E,VT_Max_Value
WSSMA,S,DV_valor_máximo
WSSME,D,WE_lfdr_Wert
WSSME,E,VT_curr_Val
WSSME,S,DV_val._correl.
RFART,D,Typ
RFART,E,AAC
RFART,S,Tp.
RFKNT,D,Kontierungsnr.
RFKNT,E,Acct assnmt no.
RFKNT,S,Nº imputación
RFORG,D,Referenzorg
RFORG,E,Referenc Org.Un
RFORG,S,Un.org.refer.
RFPOS,D,Ref.Pos.
RFPOS,E,Ref. item
RFPOS,S,Pos.refer.
RFSYS,D,LogSystem
RFSYS,E,Logical system
RFSYS,S,Sist.lógico
RFTRM,D,Terminposition
RFTRM,E,Deadline item
RFTRM,S,Posición fecha
RFTYP,D,Referenzvorgang
RFTYP,E,Ref. Transactn
RFTYP,S,Op.referencia
AEQ001,D,Äquivalenz.Z.
AEQ001,E,Equivalence no.
AEQ001,S,Cifra equival.
AEQ002,D,Äquivalenz.Z.
AEQ002,E,Equivalence no.
AEQ002,S,Cifra equival.
AEQ003,D,Äquivalenz.Z.
AEQ003,E,Equivalence no.
AEQ003,S,Cifra equival.
AEQ004,D,Äquivalenz.Z.
AEQ004,E,Equivalence no.
AEQ004,S,Cifra equival.
AEQ005,D,Äquivalenz.Z.
AEQ005,E,Equivalence no.
AEQ005,S,Cifra equival.
AEQ006,D,Äquivalenz.Z.
AEQ006,E,Equivalence no.
AEQ006,S,Cifra equival.
AEQ007,D,Äquivalenz.Z.
AEQ007,E,Equivalence no.
AEQ007,S,Cifra equival.
AEQ008,D,Äquivalenz.Z.
AEQ008,E,Equivalence no.
AEQ008,S,Cifra equival.
AEQ009,D,Äquivalenz.Z.
AEQ009,E,Equivalence no.
AEQ009,S,Cifra equival.
AEQ010,D,Äquivalenz.Z.
AEQ010,E,Equivalence no.
AEQ010,S,Cifra equival.
AEQ011,D,Äquivalenz.Z.
AEQ011,E,Equivalence no.
AEQ011,S,Cifra equival.
AEQ012,D,Äquivalenz.Z.
AEQ012,E,Equivalence no.
AEQ012,S,Cifra equival.
AEQ013,D,Äquivalenz.Z.
AEQ013,E,Equivalence no.
AEQ013,S,Cifra equival.
AEQ014,D,Äquivalenz.Z.
AEQ014,E,Equivalence no.
AEQ014,S,Cifra equival.
AEQ015,D,Äquivalenz.Z.
AEQ015,E,Equivalence no.
AEQ015,S,Cifra equival.
AEQ016,D,Äquivalenz.Z.
AEQ016,E,Equivalence no.
